Track,Danceability,Loudness,Chords-Changes-Rate,Dynamic-Complexity,Zerocrossingrate,Chords-Number-Rate,Pitch-Salience,Spectral-Centroid,Spectral-Complexity,Spectral-Decrease,Spectral-Energyband-High,Spectral-Energyband-Low,Spectral-Energyband-Middle-High,Spectral-Energyband-Middle-Low,Spectral-Entropy,Spectral-Flux,Spectral-Rolloff,Spectral-Spread,Onset-Rate,Length,BPM,Beats-Loud,Melody,Articulation,Rhythm Complexity,Rhythm Stability,Dissonance,Atonality,Mode,dom,sub,sub-sub,sub-dom,dom-sub,dom-tonic,glob-sub,glob-dom,sub-sub-dom,sub-dom-sub,dom-sub-dom,sub-dom-tonic,dom-tonic-sub,dom-sub-sub,sub-sub-sub,glob-sub-glob,glob-dom-tonic,glob-sub-sub,dom-dom,glob-glob,dom-dom-sub,glob-glob-dom,glob-dom-glob,glob-glob-sub,dom-dom-tonic,glob-sub-dom,dom-tonic-dom,glob-dom-sub,sub-dom-dom,dom-dom-dom,glob-dom-dom,glob-glob-glob,blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock
400036,1.0638999939,0.894182264805,0.0998487174511,10.3206243515,0.075549416244,0.0121028739959,0.432987034321,2404.16967773,9.90007591248,-3.86964149612e-09,0.000972395762801,0.0104411253706,0.00305416435003,0.00158331880812,7.735206604,0.0501675419509,2290.14501953,4313102.0,4.72898817062,30.6488666534,116.562561035,0.0259552225471,0.3904497921466827,0.6321070790290833,0.4413754642009735,0.625373363494873,0.5456316471099854,0.5772222280502319,0.5812323093414307,0.2222222222222222,0.4444444444444444,0.125,0.25,0.0714285714285714,0.0714285714285714,0.25,0.1666666666666666,0.1428571428571428,0.0769230769230769,0.2,0.0769230769230769,0.0909090909090909,0.05,0.0769230769230769,0.3,0.2,0.1428571428571428,0.1333333333333333,0.1666666666666666,0.0714285714285714,0.2,0.125,0.0909090909090909,0.0384615384615384,0.0769230769230769,0.0625,0.0476190476190476,0.0714285714285714,0.0384615384615384,0.0714285714285714,0.0476190476190476,0,0,0,0,1,0,0,0,0,0
200078,0.982751905918,0.044143602252,0.0462962947786,7.08925867081,0.0255268458277,0.0138888889924,0.491694033146,722.718139648,8.4744977951,-2.99862557007e-09,0.000168007361935,0.00451670121402,0.00308984005824,0.00449603050947,6.66062116623,0.0325124301016,692.00592041,2299388.5,2.39720225334,30.0133113861,135.426559448,0.0166907738894,0.6238454580307007,0.4002951383590698,0.4224372506141662,0.5377594232559204,0.3781703114509582,0.6748829483985901,0.5675253868103027,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
900085,0.960684657097,0.81099832058,0.0416666679084,4.57210350037,0.0631079003215,0.0123456791043,0.524802446365,1599.55358887,16.1576499939,-4.52082593583e-09,0.000867652473971,0.00339453783818,0.00704584736377,0.00847745686769,7.34791946411,0.0609894804657,1809.87243652,3238980.0,2.96320843697,30.0133113861,97.5229949951,0.0227817669511,0.6732304096221924,0.5263273119926453,0.4517473876476288,0.6037377119064331,0.4165811538696289,0.6996200680732727,0.5185937285423279,0.375,0.3125,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.2,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0,0,0,0,0,0,0,0,0,1
100061,1.03573763371,0.277227550745,0.050925925374,5.04281187057,0.0384142249823,0.00925925932825,0.508889079094,858.467468262,11.544049263,-4.45998304954e-09,7.51475017751e-05,0.0028986397665,0.00680588651448,0.00982744991779,6.55400466919,0.0496469698846,1111.88757324,2136035.0,3.1962697506,30.0133113861,153.206604004,0.0275412835181,0.6528995633125305,0.4978852570056915,0.4127533733844757,0.5457926988601685,0.3783252835273742,0.6887925863265991,0.562169075012207,0.1290322580645161,0.5806451612903226,0.2666666666666666,0.1,0.1,0.0,0.1333333333333333,0.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0689655172413793,0.1379310344827586,0.0,0.0,0.0689655172413793,0.0333333333333333,0.0666666666666666,0.0344827586206896,0.0,0.0,0.0344827586206896,0.0,0.0689655172413793,0.0,0.0,0.0344827586206896,0.0,0.0,0.0344827586206896,0,1,0,0,0,0,0,0,0,0
100032,0.734957516193,0.320802181959,0.0493827164173,4.4777598381,0.0183716770262,0.0154320988804,0.562953948975,379.85055542,7.90340042114,-3.7327709812e-09,3.19462651532e-06,0.00169237575028,0.000658472825307,0.012926385738,5.89497947693,0.0321997106075,496.146697998,1621492.5,0.765772998333,30.0133113861,109.285919189,0.0140171768144,0.6777509450912476,0.3317675292491913,0.3521889746189117,0.4592536389827728,0.3469131886959076,0.7083296775817871,0.6359020471572876,0.2222222222222222,0.4444444444444444,0.125,0.25,0.0714285714285714,0.0714285714285714,0.25,0.1666666666666666,0.1428571428571428,0.0769230769230769,0.2,0.0769230769230769,0.0909090909090909,0.05,0.0769230769230769,0.3,0.2,0.1428571428571428,0.1333333333333333,0.1666666666666666,0.0714285714285714,0.2,0.125,0.0909090909090909,0.0384615384615384,0.0769230769230769,0.0625,0.0476190476190476,0.0714285714285714,0.0384615384615384,0.0714285714285714,0.0476190476190476,0,1,0,0,0,0,0,0,0,0
100018,0.931166172028,0.00246650539339,0.0339506156743,6.04236412048,0.0357735827565,0.0154320988804,0.534828305244,904.603820801,9.65842342377,-5.90201354456e-09,1.05200351754e-05,0.0052775782533,0.00328825903125,0.0150759257376,6.21135997772,0.0397489778697,962.606079102,1814953.5,0.998834311962,30.0133113861,152.328079224,0.0230966228992,0.6628387570381165,0.2802318334579468,0.3852156698703766,0.4862916767597198,0.3702672123908996,0.6894693374633789,0.6149454116821289,0.2,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
900050,1.34835541248,0.688147962093,0.0293209869415,3.22374296188,0.0277399588376,0.00308641977608,0.508514285088,787.939025879,13.9134464264,-1.37215279139e-08,0.00060117454268,0.0384148284793,0.00237829773687,0.0136383138597,7.12551164627,0.103766664863,621.135864258,3611563.25,3.49592018127,30.0133113861,124.724586487,0.180919289589,0.5237181186676025,0.6096566319465637,0.4959255158901214,0.6650540828704834,0.5076658129692078,0.6364635229110718,0.5935320258140564,0.2222222222222222,0.4444444444444444,0.125,0.25,0.0714285714285714,0.0714285714285714,0.25,0.1666666666666666,0.1428571428571428,0.0769230769230769,0.2,0.0769230769230769,0.0909090909090909,0.05,0.0769230769230769,0.3,0.2,0.1428571428571428,0.1333333333333333,0.1666666666666666,0.0714285714285714,0.2,0.125,0.0909090909090909,0.0384615384615384,0.0769230769230769,0.0625,0.0476190476190476,0.0714285714285714,0.0384615384615384,0.0714285714285714,0.0476190476190476,0,0,0,0,0,0,0,0,0,1
400070,1.54008567333,0.97477221489,0.103395059705,2.07341217995,0.0368391983211,0.0169753078371,0.477769047022,673.367370605,10.6723337173,-1.35301201354e-08,0.00130169198383,0.0329551659524,0.00212528230622,0.018659517169,7.09579229355,0.118105962873,662.05480957,5769998.0,4.82769918442,30.0133113861,96.139213562,0.083481580019,0.537924587726593,0.6640216708183289,0.4963748753070831,0.6936661601066589,0.5003103613853455,0.6744424700737,0.5947265625,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
400065,1.6978675127,0.956327080727,0.121913582087,5.27025985718,0.0467908531427,0.0185185186565,0.503688335419,919.565002441,6.02936649323,-6.55810428185e-09,0.000481071794638,0.0164246056229,0.000872422126122,0.0117158219218,6.9219083786,0.086140871048,1254.09838867,4830015.0,4.99417161942,30.0133113861,96.097114563,0.0545277707279,0.5095411539077759,0.7021288871765137,0.499043732881546,0.7217667102813721,0.5420287847518921,0.6498892903327942,0.6041622161865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0,0,0,0,1,0,0,0,0,0
600024,1.3053740263,0.981954455376,0.040185470134,0.975603342056,0.067314080894,0.0108191650361,0.554211974144,1951.6595459,33.5668983459,-1.0454383137e-08,0.00171289348509,0.0215910468251,0.009112611413,0.0113515136763,7.78252792358,0.110758922994,1837.84973145,3413886.5,2.96550107002,30.0001583099,111.651954651,0.0420152433217,0.5155323147773743,0.6783772110939026,0.6150614619255066,0.6215927600860596,0.7021334171295166,0.5671187043190002,0.6242607235908508,0.2777777777777778,0.3888888888888889,0.1764705882352941,0.1764705882352941,0.0,0.1764705882352941,0.0,0.0,0.1875,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
600011,1.2835060358,0.984509527683,0.0757341608405,0.586897194386,0.0893067568541,0.0154559509829,0.640422940254,2430.83691406,37.7045631409,-6.4527156951e-09,0.00136193900835,0.0076811267063,0.00997269712389,0.0100064529106,7.76957559586,0.103005997837,2963.30981445,3051292.0,0.433163076639,30.0001583099,164.486953735,0.0253577586263,0.4468034207820892,0.713557779788971,0.6599050760269165,0.5895458459854126,0.8266474604606628,0.5182463526725769,0.6948167681694031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
600001,1.17540717125,0.958706855774,0.0556414201856,1.04858422279,0.0812703147531,0.0185471400619,0.57493776083,2114.43188477,34.5460166931,-8.39462099833e-09,0.00205464754254,0.0159750636667,0.00831083673984,0.0103550879285,7.91066741943,0.108879864216,2381.67578125,3961099.75,3.26538324356,30.0001583099,155.04498291,0.0329015813768,0.6159796714782715,0.6543721556663513,0.5677727460861206,0.6665339469909668,0.6174831390380859,0.6452360153198242,0.5985946655273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
500026,0.741340816021,0.844329178333,0.0601851865649,7.17942523956,0.0298764724284,0.0216049384326,0.46047642827,792.294067383,5.18624401093,-6.43604769479e-09,3.82646139769e-05,0.00227959291078,0.00562908034772,0.0178100429475,5.79829072952,0.01662106812,867.73260498,2532403.0,1.7646073103,30.0133113861,116.68296814,0.0270337946713,0.6273605823516846,0.2643792927265167,0.3628637790679931,0.432580828666687,0.3955535888671875,0.6423858404159546,0.6471719145774841,0.1,0.1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
800017,1.65445005894,0.971434414387,0.108024694026,3.30653953552,0.0404873453081,0.0154320988804,0.45578110218,1209.07910156,13.6197834015,-1.22297407756e-08,0.000442652089987,0.0326493345201,0.00723059196025,0.00849676504731,7.08713006973,0.097716242075,1138.96313477,3206751.75,4.12851524353,30.0133113861,128.233230591,0.0830629020929,0.5765170454978943,0.6927999258041382,0.4959006011486053,0.7077728509902954,0.5235993266105652,0.6598806381225586,0.5765348076820374,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
800035,2.08492946625,0.981755375862,0.128086417913,4.33701753616,0.0322084501386,0.0138888889924,0.558201491833,848.012084961,9.42349338531,-8.43653413796e-09,0.000421180564445,0.024772061035,0.00181905564386,0.00872619729489,7.13584184647,0.0955989584327,727.136230469,3448338.5,5.42699956894,30.0133113861,163.703125,0.0604038573802,0.5117711424827576,0.7303179502487183,0.5017225742340088,0.7180672287940979,0.5619294047355652,0.6374698877334595,0.5793265700340271,0.2,0.3333333333333333,0.0,0.1379310344827586,0.1724137931034483,0.0344827586206896,0.1379310344827586,0.0,0.0,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
400062,1.57408285141,0.943245530128,0.203703701496,5.04091501236,0.0573421046138,0.0262345671654,0.48368036747,1358.56689453,9.37480640411,-1.09264117754e-08,0.000718361756299,0.0343775488436,0.00384229375049,0.00446973182261,7.23872661591,0.0934480801225,1673.94824219,4092766.5,4.32828187943,30.0133113861,91.827796936,0.16111625731,0.5137044787406921,0.6689873337745667,0.4913456737995147,0.6999843120574951,0.5284146666526794,0.6483732461929321,0.6227951645851135,0.2,0.2,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
600042,1.25295174122,0.974899947643,0.0540123470128,1.71112036705,0.0786898806691,0.0123456791043,0.597975850105,2116.78442383,31.2998447418,-5.07373165703e-09,0.000784047122579,0.00509958527982,0.0108358534053,0.00591641524807,7.7154211998,0.0854447111487,2517.37011719,2822819.25,3.46262574196,30.0133113861,130.253677368,0.0288287550211,0.5648838877677917,0.6978641152381897,0.5286393761634827,0.6590665578842163,0.567801833152771,0.6586638689041138,0.5227376222610474,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
300070,1.71107912064,0.979773581028,0.0556414201856,2.64569044113,0.0710311383009,0.00618238002062,0.610856592655,1724.33215332,22.6542930603,-5.1163717707e-09,0.00090928847203,0.00641933456063,0.00634385272861,0.00854596402496,7.75076293945,0.0847571715713,1927.67749023,3667176.75,4.93139505386,30.0001583099,109.615005493,0.0504580065608,0.5670744180679321,0.7706314921379089,0.5095917582511902,0.6854494214057922,0.5671761631965637,0.6572922468185425,0.4662736356258392,0.1428571428571428,0.4285714285714285,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
100062,0.85297447443,0.0415683016181,0.0493827164173,10.2537078857,0.0375127531588,0.0108024692163,0.556690454483,857.672607422,10.5517778397,-3.41485772992e-09,0.000160852752742,0.00207229494117,0.00613787025213,0.0059882812202,6.74916362762,0.0433004908264,1023.04315186,2420330.0,2.19743537903,30.0133113861,184.5703125,0.0212698262185,0.5690920948982239,0.6259071230888367,0.4749779403209686,0.6360321044921875,0.4906496107578277,0.6652803421020508,0.5455655455589294,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
700034,1.3632055521,0.942148029804,0.0309119019657,2.88705396652,0.0666362270713,0.0108191650361,0.567487955093,1128.04321289,14.8515081406,-6.2032516901e-09,0.00132602569647,0.00687629496679,0.00483760982752,0.0132193332538,7.47058439255,0.0842801332474,1586.56201172,5401545.5,3.66522598267,30.0001583099,95.8797149658,0.0481437332928,0.6491847634315491,0.6488873362541199,0.4922218024730682,0.7058549523353577,0.4504858553409576,0.707709789276123,0.5397210121154785,0.4166666666666667,0.25,0.0909090909090909,0.1818181818181818,0.0,0.3636363636363636,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
300059,1.44369316101,0.950090050697,0.0710973739624,4.11684465408,0.0582229122519,0.0123647600412,0.554245829582,1390.33361816,16.3549880981,-5.50861933846e-09,0.000763201969676,0.00711003737524,0.00917657185346,0.00602918025106,7.55284833908,0.0875727310777,1519.4621582,3663788.5,3.46530461311,30.0001583099,125.043395996,0.0520133189857,0.5349419713020325,0.764794647693634,0.5156258940696716,0.7136389017105103,0.5626884698867798,0.6540906429290771,0.5240098237991333,0.45,0.15,0.0,0.0526315789473684,0.1578947368421052,0.3157894736842105,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
100040,0.939532160759,0.137699663639,0.0987654328346,5.13248586655,0.0368142947555,0.0277777779847,0.498273938894,841.91595459,10.8338489532,-3.76262887514e-09,4.10731736338e-05,0.00013493761071,0.00394496601075,0.0110979182646,6.57472229004,0.0409706421196,1022.82910156,2223530.75,0.998834311962,30.0133113861,102.710342407,0.0279596354812,0.5807962417602539,0.2181783765554428,0.374488890171051,0.388961911201477,0.4149972796440124,0.6109521389007568,0.6245810389518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
900047,1.34886288643,0.969868957996,0.118827164173,2.15500068665,0.081064119935,0.0169753078371,0.540500164032,2063.61987305,23.7588863373,-5.17013365453e-09,0.000960965233389,0.00937875267118,0.00567868724465,0.00746287498623,7.75968408585,0.0812322050333,2327.43408203,3821284.75,3.1962697506,30.0133113861,109.715484619,0.0320963449776,0.6061821579933167,0.591163694858551,0.5068660974502563,0.6589583158493042,0.4836779236793518,0.677754282951355,0.5442482233047485,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
300036,2.24891710281,0.983497679234,0.0493827164173,1.96832072735,0.0847718864679,0.0108024692163,0.542654633522,2040.55407715,24.8500766754,-7.06919500715e-09,0.0027147650253,0.0139230778441,0.00745713477954,0.00696938717738,7.89393806458,0.101614773273,2506.82080078,4843818.0,4.56134319305,30.0133113861,136.060516357,0.0703923627734,0.5402657985687256,0.7304462790489197,0.5309843420982361,0.7105755805969238,0.545271635055542,0.6575477123260498,0.5546837449073792,0.05,0.35,0.1578947368421052,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
600069,1.59521043301,0.983755111694,0.0710973739624,1.45089268684,0.028273107484,0.0154559509829,0.461053103209,1072.65246582,18.4903316498,-1.63347841919e-08,0.000694809248671,0.0452529378235,0.00394239183515,0.0194755215198,7.40028047562,0.12349255383,438.375061035,3671756.25,4.29831075668,30.0001583099,162.466491699,0.0800987109542,0.6515631675720215,0.63124018907547,0.5019387602806091,0.702427864074707,0.5123269557952881,0.6866014003753662,0.5564139485359192,0.4375,0.25,0.0,0.2666666666666666,0.0666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0,0,0,0,0,0,1,0,0,0
500066,1.33470070362,0.965408504009,0.0566615611315,1.83742129803,0.0448612608016,0.0214395094663,0.530101299286,1129.54602051,14.6544065475,-6.73823175035e-09,0.000188374411664,0.00465958332643,0.0102586792782,0.0131414979696,6.62116718292,0.0543079786003,1336.03515625,2553473.0,3.07027673721,30.2711791992,132.255218506,0.0335934124887,0.6523159146308899,0.5417368412017822,0.4861319363117218,0.6216006278991699,0.4247896671295166,0.6726908087730408,0.5062471032142639,0.3333333333333333,0.1111111111111111,0.0,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
100027,0.869006574154,0.712146699429,0.0277777779847,4.65208816528,0.026821885258,0.0123456791043,0.53601616621,561.737182617,9.9806804657,-5.16658227312e-09,1.21767061501e-05,0.00207858392969,0.00473302276805,0.0139483092353,6.07948970795,0.0405004695058,742.749084473,1545176.875,1.03212881088,30.0133113861,148.401977539,0.0212403293699,0.7665567994117737,0.2335897237062454,0.3712942600250244,0.5242114663124084,0.3059965968132019,0.7259174585342407,0.5848901867866516,0.0769230769230769,0.3076923076923077,0.0,0.0833333333333333,0.0833333333333333,0.0,0.25,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
100035,1.00667488575,0.769582629204,0.0447530858219,5.23194074631,0.0308319050819,0.0154320988804,0.544200837612,738.303771973,8.3632144928,-3.78329012563e-09,2.4599419703e-05,0.00207894598134,0.00205863802694,0.0112292524427,6.20794725418,0.0563467629254,880.945922852,1656591.375,3.59580349922,30.0133113861,151.543487549,0.0258748903871,0.6480488181114197,0.4134885668754577,0.4312176406383514,0.5169196724891663,0.3813996315002441,0.6785413026809692,0.5552946925163269,0.5833333333333334,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0
900097,1.22018754482,0.956203043461,0.0462962947786,1.96402919292,0.0629177168012,0.0123456791043,0.608972132206,1640.41381836,27.5834617615,-5.49466250277e-09,0.000590567826293,0.0049762618728,0.00824040360749,0.0101983407512,7.52846908569,0.0808318853378,1917.30163574,2867427.5,3.39603662491,30.0133113861,127.98299408,0.0329908318818,0.6885710954666138,0.6031114459037781,0.4471807181835174,0.6578623056411743,0.4660253822803497,0.6950322389602661,0.4611570239067077,0.0,0.4615384615384615,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
300049,1.83546590805,0.975469827652,0.0571870170534,3.29469370842,0.0710545480251,0.0123647600412,0.621333360672,1689.26391602,18.6156234741,-5.71232927626e-09,0.00134363363031,0.00710808299482,0.00566219165921,0.0107357408851,7.54579257965,0.084938801825,2102.29321289,3550461.75,3.69854640961,30.0001583099,119.31652832,0.03927712515,0.6424185633659363,0.7348174452781677,0.4857104122638702,0.695514440536499,0.4991779327392578,0.6895654201507568,0.4403646886348724,0.0,0.4545454545454545,0.0476190476190476,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
500041,1.14890599251,0.854834258556,0.0925925895572,4.89967823029,0.0509469024837,0.0138888889924,0.525427937508,1507.22106934,11.2503862381,-2.74692601998e-09,0.000263794936473,0.00143554538954,0.00642526336014,0.00391639769077,6.73147773743,0.0500867925584,1673.60253906,2398759.5,4.62793254852,30.0133113861,94.1232452393,0.019850358367,0.6228196024894714,0.6679697632789612,0.4880525767803192,0.6350736618041992,0.4944219589233398,0.6554893255233765,0.4661533236503601,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
300008,1.90685415268,0.96775084734,0.0506912432611,2.81707692146,0.0853376686573,0.010752688162,0.559278786182,2193.43823242,20.723077774,-5.20857224018e-09,0.000808236480225,0.00884258560836,0.00855134241283,0.00423613144085,7.68548154831,0.0957769677043,2464.97412109,3412227.5,4.07631254196,30.1614284515,121.812469482,0.0546836033463,0.6253523230552673,0.713327944278717,0.5067546367645264,0.7135306596755981,0.4967308044433594,0.6912353038787842,0.5032866597175598,0.2222222222222222,0.4444444444444444,0.125,0.25,0.0714285714285714,0.0714285714285714,0.25,0.1666666666666666,0.1428571428571428,0.0769230769230769,0.2,0.0769230769230769,0.0909090909090909,0.05,0.0769230769230769,0.3,0.2,0.1428571428571428,0.1333333333333333,0.1666666666666666,0.0714285714285714,0.2,0.125,0.0909090909090909,0.0384615384615384,0.0769230769230769,0.0625,0.0476190476190476,0.0714285714285714,0.0384615384615384,0.0714285714285714,0.0476190476190476,0,0,0,1,0,0,0,0,0,0
